u1	u2	nobservations	iqr
1	6.301158301158301	259	4.0
2	5.282436708860759	632	2.5
3	4.9679034157832715	1132	2.0
4	4.879387364390555	1567	1.5
5	5.0001032524522575	1937	1.3999999999999995
6	5.113053097345125	2260	1.166666666666667
7	4.996773377198529	2258	1.0
8	4.9504072831816	2087	1.125
9	4.985979279111605	1791	1.2222222222222223
10	5.049180327868846	1586	1.0999999999999996
11	5.134348702145307	1534	1.0909090909090908
12	5.11791938997821	1530	1.083333333333334
13	5.082997404605444	1393	0.8461538461538467
14	5.100873264666364	1276	0.8571428571428568
15	5.068289952420936	1191	0.7999999999999998
16	5.066377497371188	951	0.9375
17	5.093461774953878	861	0.9411764705882355
18	5.1731843575418965	716	0.9027777777777768
19	5.1903495737858725	673	0.7894736842105257
20	5.171052631578949	608	0.7999999999999998
21	5.183841437809693	567	0.7142857142857144
22	5.1438790293371905	502	0.8636363636363633
23	5.142580118391505	426	0.8695652173913038
24	5.1941056910569126	369	0.75
25	5.189123867069485	331	0.8799999999999999
26	5.2002783400809705	304	0.8076923076923075
27	5.243247006404897	266	0.6574074074074083
28	5.164502164502167	198	0.6785714285714288
29	5.14937304075235	220	0.5862068965517242
30	5.168828828828832	185	0.7000000000000002
31	5.178644344630459	158	0.82258064516129
32	5.186186974789916	119	0.734375
33	5.199035812672173	132	0.6818181818181817
34	5.177124183006536	90	0.6764705882352944
35	5.237637362637363	104	0.7571428571428571
36	5.0995934959349585	82	0.5625
37	5.200953895071542	85	0.8378378378378377
38	5.180861244019139	55	0.7368421052631575
39	5.310157790927021	52	0.5384615384615374
40	5.320000000000001	45	0.5999999999999996
41	5.289895470383276	35	0.6463414634146334
42	5.22938443670151	41	0.7619047619047619
43	5.20507399577167	33	0.6046511627906979
44	5.285427807486633	34	0.6477272727272725
45	5.186324786324786	26	0.5666666666666664
46	5.235104669887278	27	0.6630434782608692
47	5.359148936170214	25	0.5744680851063837
48	5.170138888888888	12	0.36458333333333304
49	5.072759538598048	23	0.6020408163265296
50	5.161052631578947	19	0.7099999999999991
51	5.147058823529411	10	0.4411764705882355
52	5.014957264957264	9	0.32692307692307665
53	5.189858490566038	16	0.533018867924528
54	5.320987654320988	6	0.22222222222222232
55	4.885714285714285	7	0.8181818181818183
56	5.192857142857143	10	0.6473214285714279
57	5.263157894736842	11	0.666666666666667
58	5.040948275862069	8	0.4698275862068977
59	5.13135593220339	8	0.38983050847457523
60	5.033333333333333	1	0.0
61	5.110655737704918	4	0.3729508196721314
62	5.15725806451613	4	0.35080645161290214
63	5.132275132275133	3	0.46825396825396837
64	5.0625	4	0.6015625
65	5.384615384615385	1	0.0
66	4.92929292929293	3	0.2424242424242422
67	5.302238805970148	4	0.3470149253731343
68	4.338235294117647	1	0.0
69	5.946859903381643	3	0.5217391304347831
70	5.0285714285714285	1	0.0
71	5.028169014084507	1	0.0
72	4.895833333333333	2	0.3125
76	5.026315789473684	1	0.0
77	4.701298701298701	1	0.0
78	4.923076923076923	1	0.0
79	5.215189873417721	2	0.08860759493670844
80	5.025	1	0.0
81	5.154320987654321	2	0.12962962962962976
83	4.855421686746988	2	0.5783132530120483
85	5.300000000000001	2	0.3470588235294114
86	4.895348837209302	1	0.0
89	4.853932584269663	1	0.0
91	5.582417582417582	1	0.0
104	5.528846153846154	1	0.0
105	5.114285714285714	2	0.019047619047619868
118	4.593220338983051	1	0.0
124	5.266129032258065	1	0.0
130	4.992307692307692	1	0.0
143	4.7972027972027975	1	0.0
152	4.980263157894737	1	0.0
165	4.2727272727272725	1	0.0
